safebrowsing,malicious,token_count,ASNno,largest_path,largest_token,URL,sec_sen_word_cnt,IPaddress_presence,largest_domain,No_of_dots,host,Length_of_url,domain_token_count,avg_path_token,path_token_count,path,avg_token_length,avg_domain_token_length,Length_of_host
-1,1,8,-1,7,7,xn--cafsolo-dya.de/media/header/A.php,0,0,0,2,,37,0,3.625,8,xn--cafsolo-dya.de/media/header/A.php,3.625,0,0
-1,1,8,-1,19,19,fandangotapasbistro.com/DHL.php?user=abuse@gmai.com,0,0,0,3,,51,0,7.0,4,fandangotapasbistro.com/DHL.php,5.5,0,0
-1,1,8,-1,19,19,fandangotapasbistro.com/DHL.php?user=abuse@htdcircuit.com,0,0,0,3,,57,0,7.0,4,fandangotapasbistro.com/DHL.php,6.25,0,0
-1,1,6,-1,15,15,gerarchafinyvon.com/art/secure/viewer.php,1,0,0,2,,41,0,6.0,6,gerarchafinyvon.com/art/secure/viewer.php,6.0,0,0
-1,1,6,-1,15,15,gerarchafinyvon.com/ait/secure/viewer.php,1,0,0,2,,41,0,6.0,6,gerarchafinyvon.com/ait/secure/viewer.php,6.0,0,0
-1,1,13,-1,32,32,amehac.org/SFR/espace-sfr.fr/service.client/a68fa20f1fd856d9b893b8199118e85d/spg.php?rnv=026,0,0,0,4,,92,0,6.7272727272727275,11,amehac.org/SFR/espace-sfr.fr/service.client/a68fa20f1fd856d9b893b8199118e85d/spg.php,6.153846153846154,0,0
-1,1,9,-1,10,17,afatrading.co.ke/js/connect_i.php?rand=13InboxLightaspxn.1774256418,0,0,0,4,,67,0,4.666666666666667,6,afatrading.co.ke/js/connect_i.php,6.555555555555555,0,0
-1,1,9,-1,9,31,insuregem.com/verify/gmail/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID,1,0,0,2,,77,0,5.166666666666667,6,insuregem.com/verify/gmail/login.php,7.666666666666667,0,0
-1,1,9,-1,32,32,sureshshedgebima.com/newart/ac918f10eab25dacb0402665e4b637bd/new/index.php?authLev=0,0,0,0,2,,84,0,9.714285714285714,7,sureshshedgebima.com/newart/ac918f10eab25dacb0402665e4b637bd/new/index.php,8.444444444444445,0,0
-1,1,11,-1,32,32,caseysofunionhall.ie/articles/secure/cmd-login=2185266aadae98f002016e352372bba8/?user=abuse@buyersclub.ie,2,0,0,2,,105,0,10.428571428571429,7,caseysofunionhall.ie/articles/secure/cmd-login=2185266aadae98f002016e352372bba8/,8.545454545454545,0,0
-1,1,51,-1,10,17,findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@roketmail.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,0,0,0,15,,304,0,6.1,10,findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php,4.96078431372549,0,0
-1,1,51,-1,10,19,findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@berminghamequipment.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,0,0,0,15,,314,0,6.1,10,findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php,5.1568627450980395,0,0
-1,1,52,-1,10,17,findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@fengye-pipefitting.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,0,0,0,15,,313,0,6.1,10,findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php,5.019230769230769,0,0
-1,1,8,-1,19,19,fandangotapasbistro.com/DHL.php?user=info@salemboysauto.com,0,0,0,3,,59,0,7.0,4,fandangotapasbistro.com/DHL.php,6.5,0,0
-1,1,8,-1,19,19,fandangotapasbistro.com/DHL.php?user=abuse@salemboysauto.com,0,0,0,3,,60,0,7.0,4,fandangotapasbistro.com/DHL.php,6.625,0,0
-1,1,5,-1,8,8,amarhost.info/tesa/start.php,0,0,0,2,,28,0,4.8,5,amarhost.info/tesa/start.php,4.8,0,0
-1,1,9,-1,14,14,gsctechinology.com/ali/index.php?email=info@jonwayusa.com,0,0,0,3,,57,0,5.6,5,gsctechinology.com/ali/index.php,5.444444444444445,0,0
-1,1,9,-1,14,14,gsctechinology.com/ali/index.php?email=abuse@hotnail.com,0,0,0,3,,56,0,5.6,5,gsctechinology.com/ali/index.php,5.333333333333333,0,0
-1,1,9,-1,32,32,indumex.com.mx/wp-admin/ppl/843d1b8c104b78dc87291a9131ec8614/ger.php,0,0,0,3,,68,0,6.666666666666667,9,indumex.com.mx/wp-admin/ppl/843d1b8c104b78dc87291a9131ec8614/ger.php,6.666666666666667,0,0
-1,1,9,-1,14,14,gsctechinology.com/ali/index.php?email=abuse@luheng.com,0,0,0,3,,55,0,5.6,5,gsctechinology.com/ali/index.php,5.222222222222222,0,0
-1,1,9,-1,14,14,gsctechinology.com/ali/index.php?email=abuse@153.com,0,0,0,3,,52,0,5.6,5,gsctechinology.com/ali/index.php,4.888888888888889,0,0
-1,1,9,-1,5,6,haic.in/ali/index.php?email=abuse@huawei.com,0,0,0,3,,44,0,3.4,5,haic.in/ali/index.php,4.0,0,0
-1,1,12,-1,9,9,ariben.net/wp-content/plugins/revslider/languages/temp/load/index.php?username=,0,0,0,2,,79,0,5.363636363636363,11,ariben.net/wp-content/plugins/revslider/languages/temp/load/index.php,5.583333333333333,0,0
-1,1,9,-1,5,6,haic.in/ali/index.php?email=abuse@huawei.com,0,0,0,3,,44,0,3.4,5,haic.in/ali/index.php,4.0,0,0
-1,1,11,-1,10,10,phamkimhue.com/pe6Le4ZA8r/indexx.php?cra-arc.gc.ca=?personal=942712,0,0,0,4,,67,0,6.4,5,phamkimhue.com/pe6Le4ZA8r/indexx.php,5.090909090909091,0,0
-1,1,11,-1,12,12,phamkimhue.com/di0lI3Ga9ro3/indexx.php?cra-arc.gc.ca=?personal=5279,0,0,0,4,,67,0,6.8,5,phamkimhue.com/di0lI3Ga9ro3/indexx.php,5.090909090909091,0,0
-1,1,6,-1,7,7,octsale.info/1-844-630-1107/,0,1,0,1,,28,0,3.6666666666666665,6,octsale.info/1-844-630-1107/,3.6666666666666665,0,0
-1,1,7,-1,8,8,sh207159.website.pl/rt1/DE/success.php,0,0,0,3,,38,0,4.571428571428571,7,sh207159.website.pl/rt1/DE/success.php,4.571428571428571,0,0
-1,1,5,-1,32,32,sh207159.website.pl/rt/b44b0fcdd1aa766750f69591019571c7/,0,0,0,2,,56,0,10.2,5,sh207159.website.pl/rt/b44b0fcdd1aa766750f69591019571c7/,10.2,0,0
-1,1,8,-1,15,15,federicoginer.com/js/orangepaimentfr/auth_user.php?date=1422004694,0,0,0,2,,66,0,7.5,6,federicoginer.com/js/orangepaimentfr/auth_user.php,7.375,0,0
-1,1,7,-1,15,15,allgainsfitness.com/wp-includes/js/jcrop/stdae/,0,0,0,1,,47,0,5.714285714285714,7,allgainsfitness.com/wp-includes/js/jcrop/stdae/,5.714285714285714,0,0
-1,1,6,-1,13,13,joesantibanez.cl/wp-includes/images/stdae/,0,0,0,1,,42,0,6.0,6,joesantibanez.cl/wp-includes/images/stdae/,6.0,0,0
-1,1,14,-1,10,10,findtofind.info/wp-content/themes/slimwriter/languages/adobe/index.php?email=abuse@abnetbd.com,0,0,0,3,,94,0,6.1,10,findtofind.info/wp-content/themes/slimwriter/languages/adobe/index.php,5.785714285714286,0,0
-1,1,51,-1,10,17,findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@abnetbd.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,0,0,0,15,,302,0,6.1,10,findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php,4.921568627450981,0,0
-1,1,52,-1,10,17,findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@stam-lift.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,0,0,0,15,,304,0,6.1,10,findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php,4.846153846153846,0,0
-1,1,15,-1,10,10,findtofind.info/wp-content/themes/slimwriter/languages/adobe/index.php?email=abuse@stam-lift.com,0,0,0,3,,96,0,6.1,10,findtofind.info/wp-content/themes/slimwriter/languages/adobe/index.php,5.466666666666667,0,0
-1,1,51,-1,10,17,findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@abnetbd.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,0,0,0,15,,302,0,6.1,10,findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php,4.921568627450981,0,0
-1,1,52,-1,10,17,findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@stam-lift.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,0,0,0,15,,304,0,6.1,10,findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php,4.846153846153846,0,0
-1,1,28,-1,16,16,herriakmargozten.com/alibaba/index.php?email=abuse@huawei.com&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,0,0,0,4,,149,0,6.8,5,herriakmargozten.com/alibaba/index.php,4.321428571428571,0,0
-1,1,11,-1,9,9,grupodoma.com.mx/dropbox/us-mg5.mail.yahoo.com/pass.php,0,0,0,6,,55,0,4.090909090909091,11,grupodoma.com.mx/dropbox/us-mg5.mail.yahoo.com/pass.php,4.090909090909091,0,0
-1,1,6,-1,6,6,azimut-dv.com/vte/db/box/,0,0,0,1,,25,0,3.1666666666666665,6,azimut-dv.com/vte/db/box/,3.1666666666666665,0,0
-1,1,9,-1,14,14,gsctechinology.com/ali/index.php?email=abuse@gmil.com,0,0,0,3,,53,0,5.6,5,gsctechinology.com/ali/index.php,5.0,0,0
-1,1,9,-1,14,14,gsctechinology.com/ali/index.php?email=abuse@betterhinge.com,0,0,0,3,,60,0,5.6,5,gsctechinology.com/ali/index.php,5.777777777777778,0,0
-1,1,7,-1,6,6,food-safety.pl/wp/G123/vacon.php,0,0,0,2,,32,0,3.7142857142857144,7,food-safety.pl/wp/G123/vacon.php,3.7142857142857144,0,0
-1,1,8,-1,19,19,fandangotapasbistro.com/DHL.php?user=abuse@gmai.com,0,0,0,3,,51,0,7.0,4,fandangotapasbistro.com/DHL.php,5.5,0,0
-1,1,9,-1,9,9,old.sac.info/templates/yoo_nu/images/yoo/home.php,0,0,0,3,,49,0,4.555555555555555,9,old.sac.info/templates/yoo_nu/images/yoo/home.php,4.555555555555555,0,0
-1,1,6,-1,5,12,94.199.40.204/apple/?iPhone6sPlus/,0,1,0,3,,34,0,3.0,5,94.199.40.204/apple/,4.5,0,0
-1,1,6,-1,13,13,joesantibanez.cl/wp-includes/images/stdae/,0,0,0,1,,42,0,6.0,6,joesantibanez.cl/wp-includes/images/stdae/,6.0,0,0
-1,1,7,-1,15,15,allgainsfitness.com/wp-includes/js/jcrop/stdae/,0,0,0,1,,47,0,5.714285714285714,7,allgainsfitness.com/wp-includes/js/jcrop/stdae/,5.714285714285714,0,0
-1,1,10,-1,10,10,prodentmed.com.br/site/connect/connect/connect/connect/index.php,0,0,0,3,,64,0,5.5,10,prodentmed.com.br/site/connect/connect/connect/connect/index.php,5.5,0,0
-1,1,10,-1,16,16,herriakmargozten.com/alibaba/index.php?email=abuse@asia-motor.com,0,0,0,3,,65,0,6.8,5,herriakmargozten.com/alibaba/index.php,5.6,0,0
-1,1,5,-1,14,14,gsctechinology.com/ali/index.php,0,0,0,2,,32,0,5.6,5,gsctechinology.com/ali/index.php,5.6,0,0
-1,1,8,-1,10,10,kinosiaxle.ge/upload/k2/bookmark/bookmark/ii.php,0,0,0,2,,48,0,5.125,8,kinosiaxle.ge/upload/k2/bookmark/bookmark/ii.php,5.125,0,0
-1,1,6,-1,11,11,almel.pl/ildo/update_info/card.php,0,0,0,2,,34,0,4.833333333333333,6,almel.pl/ildo/update_info/card.php,4.833333333333333,0,0
-1,1,6,-1,11,11,almel.pl/ildo/update_info/billing.php,0,0,0,2,,37,0,5.333333333333333,6,almel.pl/ildo/update_info/billing.php,5.333333333333333,0,0
-1,1,5,-1,5,5,almel.pl/ildo/index.php,0,0,0,2,,23,0,3.8,5,almel.pl/ildo/index.php,3.8,0,0
-1,1,3,-1,5,5,almel.pl/ildo/,0,0,0,1,,14,0,3.6666666666666665,3,almel.pl/ildo/,3.6666666666666665,0,0
-1,1,13,-1,32,32,omniloansolutions.com.au/wp-content/plugins/ubh/Account/Account/66b59dea99800d5d17325495965a0ef8/websc-login.php,1,0,0,3,,112,0,7.6923076923076925,13,omniloansolutions.com.au/wp-content/plugins/ubh/Account/Account/66b59dea99800d5d17325495965a0ef8/websc-login.php,7.6923076923076925,0,0
-1,1,7,-1,8,8,sh207147.website.pl/pp1/de/success.php,0,0,0,3,,38,0,4.571428571428571,7,sh207147.website.pl/pp1/de/success.php,4.571428571428571,0,0
-1,1,9,-1,9,9,grupodoma.com.mx/dropbox/us-mg5.mail.yahoo.com/,0,0,0,5,,47,0,4.222222222222222,9,grupodoma.com.mx/dropbox/us-mg5.mail.yahoo.com/,4.222222222222222,0,0
-1,1,9,-1,9,9,buy-jewelry.ru/wp-content/languages/themes/vdlang.php,0,0,0,2,,53,0,5.0,9,buy-jewelry.ru/wp-content/languages/themes/vdlang.php,5.0,0,0
-1,1,16,-1,32,32,amehac.org/SFR/espace-sfr.fr/service.client/9e5ad35bc40ba38031f0a7aac413c0d4/spg.php?rnv=026&amp;intid=3e1f89e4dd244ee089e2eb2720f633b3,0,0,0,4,,135,0,6.7272727272727275,11,amehac.org/SFR/espace-sfr.fr/service.client/9e5ad35bc40ba38031f0a7aac413c0d4/spg.php,7.5,0,0
-1,1,4,-1,8,8,sh207147.website.pl/pp/,0,0,0,2,,23,0,4.75,4,sh207147.website.pl/pp/,4.75,0,0
-1,1,8,-1,20,20,limoservicenearmeinc.com/wp-content/languages/daylog/index.php,0,0,0,2,,62,0,6.875,8,limoservicenearmeinc.com/wp-content/languages/daylog/index.php,6.875,0,0
-1,1,22,-1,9,14,mytincorp.com/templates/beez/html/com_user/reset/Sistem.Online.informe/?596888/26998.php?Mon=20161010234520?th=1476135920&amp;cliente=abuse@gmail.com,0,0,0,5,,149,0,6.1,10,mytincorp.com/templates/beez/html/com_user/reset/Sistem.Online.informe/,5.7727272727272725,0,0
-1,1,10,-1,11,191,beauty-plus.co.uk/tmp/https:/atendimento/chamada.php?=4v04ls5fto1udz8p7dsb6bexxf7by0g36q7ria7by87c7d2druow63u4i2ehbvjglp95zegymnbt2c7s8upcxjggkuxvqgcc6kg6zx5lkfemslezf4ccnss8nq4d7fqc17iz5mlp3zbulqt1t6dgy7olwrz38pf8wx82jsqls3gds0dmfr4dxrzujyxrocz,0,0,0,3,,245,0,4.777777777777778,9,beauty-plus.co.uk/tmp/https:/atendimento/chamada.php,23.4,0,0
-1,1,9,-1,9,9,grupodoma.com.mx/dropbox/us-mg5.mail.yahoo.com,0,0,0,5,,46,0,4.222222222222222,9,grupodoma.com.mx/dropbox/us-mg5.mail.yahoo.com,4.222222222222222,0,0
-1,1,29,-1,9,13,grupodoma.com.mx/dropbox/us-mg5.mail.yahoo.com/pass.php?neo.launch?.rand=1qhua0f7o2jut&email=&src=ym.intl=us&.lang=en-US&.done=rand=13InboxLight.aspx?n=1774256418,0,0,0,12,,162,0,4.090909090909091,11,grupodoma.com.mx/dropbox/us-mg5.mail.yahoo.com/pass.php,4.482758620689655,0,0
-1,1,7,-1,22,22,eternalrestpetservices.com/wp-includes/Images2/Dropbox1/Dropbox/,0,0,0,1,,64,0,8.142857142857142,7,eternalrestpetservices.com/wp-includes/Images2/Dropbox1/Dropbox/,8.142857142857142,0,0
-1,1,4,-1,7,7,icloudm.com/apple.asp,0,0,0,2,,21,0,4.5,4,icloudm.com/apple.asp,4.5,0,0
-1,1,5,-1,5,9,almel.pl/ildo/?os8676845/id8524,0,0,0,1,,31,0,3.6666666666666665,3,almel.pl/ildo/,5.2,0,0
-1,1,7,-1,10,10,no1roofing.com.au/old/images/file.DRB/,0,0,0,3,,38,0,4.428571428571429,7,no1roofing.com.au/old/images/file.DRB/,4.428571428571429,0,0
-1,1,22,-1,9,14,mytincorp.com/templates/beez/html/com_user/reset/Sistem.Online.informe/?428912/803951.php?Tue=20161011001018?th=1476137418&amp;cliente=abuse@gmail.com,0,0,0,5,,150,0,6.1,10,mytincorp.com/templates/beez/html/com_user/reset/Sistem.Online.informe/,5.818181818181818,0,0
-1,1,7,-1,12,12,jphotobackup.org/PAYMENT/DUEDATE/docx/index.php,0,0,0,2,,47,0,5.857142857142857,7,jphotobackup.org/PAYMENT/DUEDATE/docx/index.php,5.857142857142857,0,0
-1,1,7,-1,10,10,p3pfactory.com/temp/mailbox/mailbox/index.php,0,0,0,2,,45,0,5.571428571428571,7,p3pfactory.com/temp/mailbox/mailbox/index.php,5.571428571428571,0,0
-1,1,12,-1,12,12,dankasperu.com/Image/Documentos.zip/Secure.document3930/Imagedrive.file/filewordss/index.php,0,0,0,5,,92,0,6.75,12,dankasperu.com/Image/Documentos.zip/Secure.document3930/Imagedrive.file/filewordss/index.php,6.75,0,0
-1,1,8,-1,22,22,eternalrestpetservices.com/wp-content/gallery/Images2/Dropbox1/Dropbox/,0,0,0,1,,71,0,7.875,8,eternalrestpetservices.com/wp-content/gallery/Images2/Dropbox1/Dropbox/,7.875,0,0
-1,1,10,-1,11,200,picturehere.webcindario.com/app/facebook.com/?lang=pl&key=MOCnTdUnhbJmjrEG80KAsbN7eQiAIw11GOoFr2TqQc1qxepEEDuOBVTY39YkejQLPGSTEDf6b6cZEfKgwuj986BpZnPlJlYPXZLi11U5FLKwbzpzn20Ri0c7K53i6hT11QEQEbwASZkEoYubA5jegRJ2gIEqKngopDkJ0neBjv47RSaeOFecPu0RVMRRL9Eyyo8dla9J,0,0,0,3,,258,0,6.5,6,picturehere.webcindario.com/app/facebook.com/,24.8,0,0
-1,1,7,-1,13,13,genuwinalways.com.au/ar/south/dropbox2016/Home/,0,0,0,2,,47,0,5.714285714285714,7,genuwinalways.com.au/ar/south/dropbox2016/Home/,5.714285714285714,0,0
-1,1,6,-1,10,10,masternoun.org/zworld/sb/index.php,0,0,0,2,,34,0,4.833333333333333,6,masternoun.org/zworld/sb/index.php,4.833333333333333,0,0
-1,1,6,-1,10,10,no1roofing.com.au/old/images/scoder/,0,0,0,2,,36,0,5.0,6,no1roofing.com.au/old/images/scoder/,5.0,0,0
-1,1,9,-1,13,13,corporacionma.com/tmp/onlineeast3.www.bankofamerica.com/login.htm,1,0,0,5,,65,0,6.333333333333333,9,corporacionma.com/tmp/onlineeast3.www.bankofamerica.com/login.htm,6.333333333333333,0,0
-1,1,22,-1,9,14,mytincorp.com/templates/beez/html/com_user/reset/Sistem.Online.informe/?935776/153699.php?Mon=20161010231759?th=1476134279&amp;cliente=abuse@gmail.com,0,0,0,5,,150,0,6.1,10,mytincorp.com/templates/beez/html/com_user/reset/Sistem.Online.informe/,5.818181818181818,0,0
-1,1,17,-1,8,31,soloseg.com/qq/hbb/hbb/hbb/products/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@ampf.com,0,0,0,3,,109,0,3.7777777777777777,9,soloseg.com/qq/hbb/hbb/hbb/products/id.php,5.470588235294118,0,0
-1,1,10,-1,11,191,beauty-plus.co.uk/tmp/https:/atendimento/chamada.php?=5e7nlk2ukmem6368ssdl1dk9wqnmmcrqryecif832mp7oudhmr3n5mw2dknzweqoc51vk9xlumsjh715x3s3po449r467utjzuej3b6xyxhg5hl2kd4a28eayif5c0nb43u6e14dxkt23e4nr8ytec4duji8s7iv9d2md5zbptdr8gfzodt4pxgkgyr95a5,0,0,0,3,,245,0,4.777777777777778,9,beauty-plus.co.uk/tmp/https:/atendimento/chamada.php,23.4,0,0
-1,1,5,-1,17,17,videosevangelicos.com/wp-content/review,0,0,0,1,,39,0,7.0,5,videosevangelicos.com/wp-content/review,7.0,0,0
-1,1,11,-1,32,32,amehac.org/SFR/espace-sfr.fr/service.client/9e5ad35bc40ba38031f0a7aac413c0d4/?rnv=156,0,0,0,3,,85,0,7.555555555555555,9,amehac.org/SFR/espace-sfr.fr/service.client/9e5ad35bc40ba38031f0a7aac413c0d4/,6.7272727272727275,0,0
-1,1,10,-1,32,294,alobitcoin.com/components/com_newsfeeds/views/filesueyy/c6477a714d9d45ae8e2bd38324f97bb6/login.php?ogMnB4OyBtYXJnaW4tcmlnaHQ6IDBweDsgbWFyZ2luLWJvdHRvbTogMnB4OyBtYXJnaW4tbGVmdDogMHB4OyB2ZXJ0aWNhbC1hbGlnbjogdG9wOyBwYWRkaW5nLXRvcDogMnB4OyBwYWRkaW5nLXJpZ2h0OiAwcHg7IHBhZGRpbmctYm90dG9tOiAycHg7IHBhZGRpbmctbGVmdDogMHB4OyAiIHRhYmluZGV4PSIwIj48c3BhbiBjbGFzcz0iQXBwbGUtY29udmVydGVkLXNwYWNlIj4mbmJzcDs8,1,0,0,2,,393,0,10.0,9,alobitcoin.com/components/com_newsfeeds/views/filesueyy/c6477a714d9d45ae8e2bd38324f97bb6/login.php,38.4,0,0
-1,1,10,-1,32,294,alobitcoin.com/components/com_newsfeeds/views/filesueyy/9d11a311081d24ad4b1b3a3debe7e34e/login.php?ogMnB4OyBtYXJnaW4tcmlnaHQ6IDBweDsgbWFyZ2luLWJvdHRvbTogMnB4OyBtYXJnaW4tbGVmdDogMHB4OyB2ZXJ0aWNhbC1hbGlnbjogdG9wOyBwYWRkaW5nLXRvcDogMnB4OyBwYWRkaW5nLXJpZ2h0OiAwcHg7IHBhZGRpbmctYm90dG9tOiAycHg7IHBhZGRpbmctbGVmdDogMHB4OyAiIHRhYmluZGV4PSIwIj48c3BhbiBjbGFzcz0iQXBwbGUtY29udmVydGVkLXNwYWNlIj4mbmJzcDs8,1,0,0,2,,393,0,10.0,9,alobitcoin.com/components/com_newsfeeds/views/filesueyy/9d11a311081d24ad4b1b3a3debe7e34e/login.php,38.4,0,0
-1,1,4,-1,32,32,yenicigayrimenkul.com/ipic/0b1b93e1617695e65a39891326d11674/,0,0,0,1,,60,0,14.0,4,yenicigayrimenkul.com/ipic/0b1b93e1617695e65a39891326d11674/,14.0,0,0
-1,1,8,-1,18,18,carolineuenomakeup.com.br/images/newdocxb/page/index.php,0,0,0,3,,56,0,6.125,8,carolineuenomakeup.com.br/images/newdocxb/page/index.php,6.125,0,0
-1,1,7,-1,32,32,garrisonphr.com/images/dropbox/c5e39df487b7512558ecd7f2a294068e/pindex.php,0,0,0,2,,74,0,9.714285714285714,7,garrisonphr.com/images/dropbox/c5e39df487b7512558ecd7f2a294068e/pindex.php,9.714285714285714,0,0
-1,1,7,-1,18,18,texasdiversityfund.com/tehjvcbdb/G.Docs/G.Docs/,0,0,0,3,,47,0,5.714285714285714,7,texasdiversityfund.com/tehjvcbdb/G.Docs/G.Docs/,5.714285714285714,0,0
-1,1,4,-1,7,7,scncnw.org/assets/general/,0,0,0,1,,26,0,5.5,4,scncnw.org/assets/general/,5.5,0,0
-1,1,4,-1,14,14,thewineacademy.org/LoginCPSession.html,0,0,0,2,,38,0,8.75,4,thewineacademy.org/LoginCPSession.html,8.75,0,0
-1,1,14,-1,24,24,positive-eft.com/editor/Sec=x10545787120248574518774/422be6d275c375aex/ysy=_login-run/cgi-bin/_data=login/,1,0,0,1,,106,0,6.571428571428571,14,positive-eft.com/editor/Sec=x10545787120248574518774/422be6d275c375aex/ysy=_login-run/cgi-bin/_data=login/,6.571428571428571,0,0
-1,1,5,-1,21,21,studiowilliancarvalho.com.br/New/Law,0,0,0,2,,36,0,6.4,5,studiowilliancarvalho.com.br/New/Law,6.4,0,0
-1,1,5,-1,21,21,studiowilliancarvalho.com.br/New/Law/,0,0,0,2,,37,0,6.4,5,studiowilliancarvalho.com.br/New/Law/,6.4,0,0
-1,1,7,-1,10,10,linablog.ru/wp-admin/maint/wellsfargo.php,0,0,0,2,,41,0,5.0,7,linablog.ru/wp-admin/maint/wellsfargo.php,5.0,0,0
-1,1,3,-1,13,13,texasroofguys.com/casts/,0,0,0,1,,24,0,7.0,3,texasroofguys.com/casts/,7.0,0,0
-1,1,8,-1,9,9,wp.zepmusic.com/wp-includes/Yahoomail/index.html,0,0,0,3,,48,0,5.125,8,wp.zepmusic.com/wp-includes/Yahoomail/index.html,5.125,0,0
-1,1,8,-1,7,7,23.246.251.58/Chase/page/confirm.php,1,1,0,4,,36,0,3.625,8,23.246.251.58/Chase/page/confirm.php,3.625,0,0
-1,1,5,-1,32,32,weekendprime.com/towns/onlin/80d5b5edd9395abc3faa0b3b404d7562/,0,0,0,1,,62,0,11.4,5,weekendprime.com/towns/onlin/80d5b5edd9395abc3faa0b3b404d7562/,11.4,0,0
-1,1,5,-1,32,32,weekendprime.com/towns/onlin/ab92c3b2d1df3180219272f1bf6b4af8/,0,0,0,1,,62,0,11.4,5,weekendprime.com/towns/onlin/ab92c3b2d1df3180219272f1bf6b4af8/,11.4,0,0
-1,1,6,-1,13,13,bahaiforlaget.se/goa/99/page.html,0,0,0,2,,33,0,4.666666666666667,6,bahaiforlaget.se/goa/99/page.html,4.666666666666667,0,0
-1,1,33,-1,11,13,brendanrex.com/wp-admin/includes/boxMrenewal.php?Email=chemmech@batelco.L.P.com.com&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,0,0,0,7,,171,0,6.0,7,brendanrex.com/wp-admin/includes/boxMrenewal.php,4.181818181818182,0,0
-1,1,5,-1,10,10,emprojects.co.za/hp.php,0,0,0,3,,23,0,3.8,5,emprojects.co.za/hp.php,3.8,0,0
-1,1,10,-1,6,6,secure.square-enix.com.oauth-oa-login-tsxy.usa.cc/,2,0,0,5,,50,0,4.0,10,secure.square-enix.com.oauth-oa-login-tsxy.usa.cc/,4.0,0,0
-1,1,15,-1,7,7,secure.square-enix.com.oauth-oa-login-tsxy.usa.cc/account/app/svc/login.html,3,0,0,6,,76,0,4.133333333333334,15,secure.square-enix.com.oauth-oa-login-tsxy.usa.cc/account/app/svc/login.html,4.133333333333334,0,0
-1,1,10,-1,6,6,secure.square-enix.com.oauth-oa-login-tsey.usa.cc/,2,0,0,5,,50,0,4.0,10,secure.square-enix.com.oauth-oa-login-tsey.usa.cc/,4.0,0,0
